customer_key;customer_number;customer_name;category;age;age_group;customer_segment;last_order_date;recency;total_orders;total_sales;total_quantity;total_products;lifespan;avg_order_value;avg_monthly_spend
17928;AW00028927;Jermaine Rana;Accessories;44;40-49;New;05.03.2013;150;1;35;1;1;0;35.000000000000;35.000000000000
17931;AW00028930;Jarrod Kapoor;Accessories;45;40-49;New;10.12.2013;141;1;15;3;3;0;15.000000000000;15.000000000000
17935;AW00028934;Ricardo Nara;Clothing;45;40-49;New;17.08.2013;145;1;24;1;1;0;24.000000000000;24.000000000000
17946;AW00028945;Rafael Lal;Clothing;48;40-49;New;20.04.2013;149;1;54;1;1;0;54.000000000000;54.000000000000
17949;AW00028948;Valerie Ye;Accessories;41;40-49;New;01.03.2013;150;1;35;1;1;0;35.000000000000;35.000000000000
17950;AW00028949;Lance Ramos;Accessories;47;40-49;New;15.03.2013;150;1;35;1;1;0;35.000000000000;35.000000000000
17953;AW00028952;Arturo Huang;Accessories;42;40-49;New;26.03.2013;150;1;89;3;3;0;89.000000000000;89.000000000000
17954;AW00028953;Trisha Gao;Bikes;42;40-49;New;23.03.2013;150;1;2384;1;1;0;2384.000000000000;2384.000000000000
17959;AW00028958;Randy Liang;Accessories;47;40-49;New;03.12.2013;141;1;15;2;2;0;15.000000000000;15.000000000000
17969;AW00028968;Marcus Morgan;Accessories;72;50 and above;New;18.08.2013;145;1;2;1;1;0;2.000000000000;2.000000000000
17972;AW00028971;Jason Shan;Accessories;81;50 and above;New;06.02.2013;151;1;27;2;2;0;27.000000000000;27.000000000000
17980;AW00028979;Matthew Williams;Clothing;80;50 and above;New;24.03.2013;150;1;9;1;1;0;9.000000000000;9.000000000000
17994;AW00028993;Destiny Perry;Bikes;74;50 and above;New;18.06.2011;171;1;3578;1;1;0;3578.000000000000;3578.000000000000
18008;AW00029007;Elijah Perry;Accessories;70;50 and above;New;03.12.2013;141;1;25;1;1;0;25.000000000000;25.000000000000
18010;AW00029009;Stanley Arun;Accessories;65;50 and above;New;14.07.2013;146;1;29;2;2;0;29.000000000000;29.000000000000
18012;AW00029011;Allison Roberts;Bikes;70;50 and above;Regular;22.06.2013;147;2;4320;2;2;25;2160.000000000000;172.800000000000
18016;AW00029015;Trinity Murphy;Accessories;70;50 and above;New;24.05.2013;148;1;25;1;1;0;25.000000000000;25.000000000000
18024;AW00029023;Dalton Campbell;Accessories;68;50 and above;New;12.10.2013;143;1;35;3;3;0;35.000000000000;35.000000000000
18028;AW00029027;Jacob Walker;Accessories;62;50 and above;New;15.12.2013;141;1;35;1;1;0;35.000000000000;35.000000000000
18040;AW00029039;Xavier Hayes;Accessories;39;30-39;New;29.10.2013;143;1;5;1;1;0;5.000000000000;5.000000000000
18043;AW00029042;Edward Jackson;Accessories;52;50 and above;New;11.01.2013;152;1;36;3;3;0;36.000000000000;36.000000000000
18064;AW00029063;Alan Liang;Bikes;62;50 and above;New;07.06.2013;147;1;742;1;1;0;742.000000000000;742.000000000000
18069;AW00029068;Cassandra Madan;Bikes;73;50 and above;New;03.06.2013;147;1;742;1;1;0;742.000000000000;742.000000000000
18074;AW00029073;Melanie Barnes;Accessories;43;40-49;New;30.04.2013;149;1;39;2;2;0;39.000000000000;39.000000000000
18075;AW00029074;Joan Long;Clothing;42;40-49;New;08.06.2013;147;1;64;1;1;0;64.000000000000;64.000000000000
18078;AW00029077;Blake Henderson;Accessories;42;40-49;New;07.11.2013;142;1;64;3;3;0;64.000000000000;64.000000000000
18082;AW00029081;Darren Lopez;Bikes;65;50 and above;New;24.07.2013;146;1;742;1;1;0;742.000000000000;742.000000000000
18087;AW00029086;Frank Diaz;Bikes;70;50 and above;New;10.07.2013;146;1;742;1;1;0;742.000000000000;742.000000000000
18089;AW00029088;Tamara Anand;Accessories;70;50 and above;New;06.08.2013;145;1;14;2;2;0;14.000000000000;14.000000000000
18099;AW00029098;Jimmy Gill;Accessories;67;50 and above;New;02.08.2013;145;1;35;1;1;0;35.000000000000;35.000000000000
18104;AW00029103;Karl Raji;Accessories;59;50 and above;New;01.04.2013;149;1;35;1;1;0;35.000000000000;35.000000000000
18119;AW00029118;Noah Griffin;Clothing;62;50 and above;New;05.08.2013;145;1;59;2;2;0;59.000000000000;59.000000000000
18122;AW00029121;Julie Luo;Accessories;61;50 and above;New;10.09.2013;144;1;70;3;3;0;70.000000000000;70.000000000000
18137;AW00029136;Caroline Bryant;Bikes;56;50 and above;New;10.06.2011;171;1;3578;1;1;0;3578.000000000000;3578.000000000000
18140;AW00029139;Riley Coleman;Bikes;51;50 and above;New;06.06.2011;171;1;3578;1;1;0;3578.000000000000;3578.000000000000
18147;AW00029146;Ian Henderson;Bikes;57;50 and above;New;08.07.2011;170;1;3578;1;1;0;3578.000000000000;3578.000000000000
18148;AW00029147;Mary Roberts;Bikes;59;50 and above;New;27.07.2011;170;1;3578;1;1;0;3578.000000000000;3578.000000000000
18150;AW00029149;Ariana Bell;Bikes;58;50 and above;New;17.03.2012;162;1;2443;1;1;0;2443.000000000000;2443.000000000000
18160;AW00029159;Emma Morgan;Bikes;54;50 and above;New;23.04.2012;161;1;2443;1;1;0;2443.000000000000;2443.000000000000
18165;AW00029164;Jennifer James;Clothing;49;40-49;New;09.06.2013;147;1;64;1;1;0;64.000000000000;64.000000000000
18166;AW00029165;Benjamin Perry;Accessories;55;50 and above;New;26.02.2013;151;1;14;2;2;0;14.000000000000;14.000000000000
18169;AW00029168;Derrick Romero;Accessories;50;50 and above;New;23.07.2013;146;1;14;2;2;0;14.000000000000;14.000000000000
18187;AW00029186;Mathew Serrano;Bikes;46;40-49;New;17.09.2013;144;1;540;1;1;0;540.000000000000;540.000000000000
18189;AW00029188;Colin Kumar;Accessories;46;40-49;New;04.07.2013;146;1;70;3;3;0;70.000000000000;70.000000000000
18191;AW00029190;Kaitlin Suri;Clothing;50;50 and above;New;17.04.2013;149;1;63;2;2;0;63.000000000000;63.000000000000
18198;AW00029197;Morgan Brown;Clothing;66;50 and above;New;12.11.2013;142;1;79;2;2;0;79.000000000000;79.000000000000
18199;AW00029198;Faith Ramirez;Bikes;66;50 and above;New;17.07.2011;170;1;3578;1;1;0;3578.000000000000;3578.000000000000
18200;AW00029199;James Wilson;Accessories;66;50 and above;New;06.09.2013;144;1;39;2;2;0;39.000000000000;39.000000000000
18204;AW00029203;Laura Hu;Bikes;57;50 and above;Regular;05.07.2013;146;2;4320;2;2;24;2160.000000000000;180.000000000000
18209;AW00029208;Amber Lopez;Bikes;58;50 and above;New;23.07.2011;170;1;3578;1;1;0;3578.000000000000;3578.000000000000
18211;AW00029210;Devin Peterson;Accessories;54;50 and above;New;24.08.2013;145;1;27;2;2;0;27.000000000000;27.000000000000
18212;AW00029211;Stephanie Ross;Accessories;49;40-49;New;05.12.2013;141;1;31;3;3;0;31.000000000000;31.000000000000
18217;AW00029216;Antonio Wood;Accessories;56;50 and above;New;27.01.2014;140;1;29;2;2;0;29.000000000000;29.000000000000
18222;AW00029221;Kelly Bennett;Bikes;56;50 and above;Regular;03.07.2013;146;2;4320;2;2;24;2160.000000000000;180.000000000000
18233;AW00029232;Samantha Simmons;Clothing;46;40-49;New;01.04.2013;149;1;24;1;1;0;24.000000000000;24.000000000000
18238;AW00029237;Jennifer Jenkins;Accessories;56;50 and above;New;12.08.2013;145;1;35;1;1;0;35.000000000000;35.000000000000
18244;AW00029243;Jared Torres;Clothing;57;50 and above;New;25.10.2013;143;1;59;2;2;0;59.000000000000;59.000000000000
18251;AW00029250;Anthony Williams;Clothing;53;50 and above;New;25.04.2013;149;1;9;1;1;0;9.000000000000;9.000000000000
18254;AW00029253;Savannah Green;Clothing;59;50 and above;New;16.06.2013;147;1;24;1;1;0;24.000000000000;24.000000000000
18261;AW00029260;Ricky Carlson;Accessories;85;50 and above;New;10.09.2013;144;1;39;2;2;0;39.000000000000;39.000000000000
18265;AW00029264;Riley Brooks;Accessories;84;50 and above;New;05.10.2013;143;1;14;2;2;0;14.000000000000;14.000000000000
18267;AW00029266;Lucas Anderson;Accessories;59;50 and above;New;05.04.2013;149;1;40;2;2;0;40.000000000000;40.000000000000
18271;AW00029270;Carlos Allen;Accessories;60;50 and above;New;25.08.2013;145;1;12;2;2;0;12.000000000000;12.000000000000
18280;AW00029279;Hailey Turner;Accessories;66;50 and above;New;14.10.2013;143;1;14;2;2;0;14.000000000000;14.000000000000
18281;AW00029280;Erin Cook;Bikes;58;50 and above;New;22.08.2011;169;1;3578;1;1;0;3578.000000000000;3578.000000000000
18298;AW00029297;Nina Pal;Accessories;54;50 and above;New;09.10.2013;143;1;49;3;3;0;49.000000000000;49.000000000000
18298;AW00029297;Nina Pal;Clothing;54;50 and above;New;09.10.2013;143;1;24;1;1;0;24.000000000000;24.000000000000
18301;AW00029300;Joe Madan;Accessories;54;50 and above;New;27.05.2013;148;1;35;1;1;0;35.000000000000;35.000000000000
18304;AW00029303;Arturo Pal;Bikes;55;50 and above;New;23.05.2013;148;1;2384;1;1;0;2384.000000000000;2384.000000000000
18310;AW00029309;Rodney Navarro;Accessories;57;50 and above;New;21.05.2013;148;1;35;1;1;0;35.000000000000;35.000000000000
18314;AW00029313;J├®sus Sanz;Bikes;58;50 and above;New;07.11.2013;142;1;540;1;1;0;540.000000000000;540.000000000000
18316;AW00029315;Jill Gomez;Accessories;50;50 and above;New;10.05.2013;148;1;50;3;3;0;50.000000000000;50.000000000000
18318;AW00029317;James Hill;Bikes;62;50 and above;New;25.05.2013;148;1;2384;1;1;0;2384.000000000000;2384.000000000000
18320;AW00029319;Alvin Pal;Clothing;62;50 and above;New;02.05.2013;148;1;63;2;2;0;63.000000000000;63.000000000000
18322;AW00029321;Roger Zheng;Accessories;59;50 and above;New;25.05.2013;148;1;50;3;3;0;50.000000000000;50.000000000000
18325;AW00029324;Kayla Williams;Accessories;44;40-49;New;03.04.2013;149;1;39;2;2;0;39.000000000000;39.000000000000
18330;AW00029329;Lucas Campbell;Clothing;41;40-49;New;15.11.2013;142;1;54;1;1;0;54.000000000000;54.000000000000
18338;AW00029337;Hector Gomez;Clothing;82;50 and above;New;15.05.2013;148;1;50;1;1;0;50.000000000000;50.000000000000
18343;AW00029342;Cassie Anand;Clothing;79;50 and above;New;11.08.2013;145;1;24;1;1;0;24.000000000000;24.000000000000
18354;AW00029353;Orlando Gomez;Accessories;43;40-49;New;01.09.2013;144;1;39;2;2;0;39.000000000000;39.000000000000
18363;AW00029362;Emmanuel Chandra;Bikes;52;50 and above;New;11.11.2013;142;1;742;1;1;0;742.000000000000;742.000000000000
18364;AW00029363;Cristina Jai;Accessories;52;50 and above;New;04.11.2013;142;1;35;1;1;0;35.000000000000;35.000000000000
18370;AW00029369;Arturo He;Accessories;41;40-49;New;13.12.2013;141;1;14;2;2;0;14.000000000000;14.000000000000
18373;AW00029372;Daisy Sanz;Accessories;53;50 and above;New;22.06.2013;147;1;40;2;2;0;40.000000000000;40.000000000000
18376;AW00029375;Sergio Malhotra;Bikes;54;50 and above;New;25.12.2013;141;1;742;1;1;0;742.000000000000;742.000000000000
18378;AW00029377;Rebekah Carlson;Accessories;54;50 and above;New;14.07.2013;146;1;34;2;2;0;34.000000000000;34.000000000000
18381;AW00029380;Teresa Blanco;Bikes;55;50 and above;New;25.07.2012;158;1;2071;1;1;0;2071.000000000000;2071.000000000000
18394;AW00029393;Sheena Rai;Accessories;56;50 and above;New;29.01.2013;152;1;23;2;2;0;23.000000000000;23.000000000000
18404;AW00029403;Erik Romero;Accessories;55;50 and above;New;03.04.2013;149;1;14;2;2;0;14.000000000000;14.000000000000
18438;AW00029437;Haley Bell;Accessories;58;50 and above;New;27.09.2013;144;1;25;2;2;0;25.000000000000;25.000000000000
18456;AW00029455;Dawn Zeng;Clothing;41;40-49;New;27.09.2013;144;1;9;1;1;0;9.000000000000;9.000000000000
18457;AW00029456;Lindsay She;Bikes;42;40-49;New;08.09.2013;144;1;742;1;1;0;742.000000000000;742.000000000000
18460;AW00029459;Marco Malhotra;Bikes;43;40-49;New;19.09.2013;144;1;742;1;1;0;742.000000000000;742.000000000000
18462;AW00029461;Colin Xu;Bikes;42;40-49;New;19.10.2013;143;1;742;1;1;0;742.000000000000;742.000000000000
18466;AW00029465;Roy Gill;Bikes;43;40-49;New;20.10.2013;143;1;742;1;1;0;742.000000000000;742.000000000000
18471;AW00029470;Nathan Roberts;Accessories;54;50 and above;New;05.12.2013;141;1;60;3;3;0;60.000000000000;60.000000000000
14214;AW00025213;Cheryl Gutierrez;Accessories;56;50 and above;New;04.07.2013;146;1;64;3;3;0;64.000000000000;64.000000000000
14231;AW00025230;Sophia Carter;Accessories;55;50 and above;New;13.05.2013;148;1;27;2;2;0;27.000000000000;27.000000000000
14236;AW00025235;Monique Torres;Accessories;57;50 and above;New;25.08.2013;145;1;35;1;1;0;35.000000000000;35.000000000000
14240;AW00025239;Isabella Barnes;Accessories;58;50 and above;New;27.09.2013;144;1;7;2;2;0;7.000000000000;7.000000000000
14253;AW00025252;Warren Zhang;Accessories;64;50 and above;New;22.08.2013;145;1;49;3;3;0;49.000000000000;49.000000000000
14254;AW00025253;Ryan Miller;Accessories;44;40-49;New;19.03.2013;150;1;65;3;3;0;65.000000000000;65.000000000000
14257;AW00025256;Eric Hill;Accessories;45;40-49;New;27.02.2013;151;1;68;3;3;0;68.000000000000;68.000000000000
14267;AW00025266;Kari Suri;Clothing;81;50 and above;New;05.07.2013;146;1;54;1;1;0;54.000000000000;54.000000000000
14268;AW00025267;Arthur Malhotra;Accessories;81;50 and above;New;23.03.2013;150;1;25;2;2;0;25.000000000000;25.000000000000
14280;AW00025279;Jordyn Barnes;Accessories;44;40-49;New;23.12.2013;141;1;33;1;1;0;33.000000000000;33.000000000000
14290;AW00025289;Amanda Bradley;Bikes;51;50 and above;New;24.06.2013;147;1;2384;1;1;0;2384.000000000000;2384.000000000000
14294;AW00025293;Eric Gonzales;Accessories;56;50 and above;New;27.09.2013;144;1;68;2;2;0;68.000000000000;68.000000000000
14305;AW00025304;Ruben Carlson;Accessories;42;40-49;New;10.05.2013;148;1;4;1;1;0;4.000000000000;4.000000000000
14308;AW00025307;Daisy Hernandez;Clothing;46;40-49;New;24.06.2013;147;1;59;2;2;0;59.000000000000;59.000000000000
14314;AW00025313;Trevor Coleman;Accessories;49;40-49;New;25.07.2013;146;1;4;1;1;0;4.000000000000;4.000000000000
14319;AW00025318;Dennis Wang;Accessories;49;40-49;New;13.10.2013;143;1;25;2;2;0;25.000000000000;25.000000000000
14321;AW00025320;Shannon Hernandez;Accessories;48;40-49;New;21.11.2013;142;1;35;1;1;0;35.000000000000;35.000000000000
14327;AW00025326;Hunter Scott;Clothing;50;50 and above;New;06.07.2013;146;1;50;1;1;0;50.000000000000;50.000000000000
14329;AW00025328;Rachel Price;Accessories;46;40-49;New;02.07.2013;146;1;40;2;2;0;40.000000000000;40.000000000000
14330;AW00025329;Jacquelyn Moreno;Accessories;46;40-49;New;13.03.2013;150;1;37;2;2;0;37.000000000000;37.000000000000
14338;AW00025337;Megan Washington;Accessories;65;50 and above;New;31.01.2013;152;1;30;2;2;0;30.000000000000;30.000000000000
14341;AW00025340;Adrian James;Accessories;64;50 and above;New;18.11.2013;142;1;5;1;1;0;5.000000000000;5.000000000000
14342;AW00025341;Kaitlyn Cook;Accessories;65;50 and above;New;26.06.2013;147;1;65;3;3;0;65.000000000000;65.000000000000
14345;AW00025344;Thomas Baker;Clothing;65;50 and above;New;18.10.2013;143;1;24;1;1;0;24.000000000000;24.000000000000
14350;AW00025349;Jose Coleman;Accessories;63;50 and above;New;28.07.2013;146;1;5;1;1;0;5.000000000000;5.000000000000
14359;AW00025358;Jade Torres;Accessories;63;50 and above;New;17.07.2013;146;1;27;2;2;0;27.000000000000;27.000000000000
14367;AW00025366;Eduardo Bailey;Bikes;51;50 and above;New;16.03.2013;150;1;1215;1;1;0;1215.000000000000;1215.000000000000
14370;AW00025369;Evan Cox;Accessories;55;50 and above;New;06.09.2013;144;1;157;3;3;0;157.000000000000;157.000000000000
14371;AW00025370;Erin Bailey;Accessories;60;50 and above;New;20.04.2013;149;1;49;3;3;0;49.000000000000;49.000000000000
14374;AW00025373;Nichole Chande;Accessories;41;40-49;New;23.09.2013;144;1;72;3;3;0;72.000000000000;72.000000000000
14376;AW00025375;Carson Flores;Accessories;48;40-49;New;22.01.2014;140;1;33;1;1;0;33.000000000000;33.000000000000
14379;AW00025378;Gabriella Scott;Accessories;48;40-49;New;21.02.2013;151;1;39;3;3;0;39.000000000000;39.000000000000
14388;AW00025387;Stephanie Brooks;Bikes;50;50 and above;New;15.05.2013;148;1;1215;1;1;0;1215.000000000000;1215.000000000000
14391;AW00025390;Samantha Powell;Bikes;45;40-49;New;05.05.2013;148;1;1215;1;1;0;1215.000000000000;1215.000000000000
14392;AW00025391;Morgan Murphy;Bikes;51;50 and above;New;29.05.2013;148;1;1215;1;1;0;1215.000000000000;1215.000000000000
14395;AW00025394;Anthony Garcia;Accessories;48;40-49;New;31.05.2013;148;1;35;1;1;0;35.000000000000;35.000000000000
14398;AW00025397;Lucas Bradley;Bikes;49;40-49;New;24.06.2013;147;1;2384;1;1;0;2384.000000000000;2384.000000000000
14401;AW00025400;Kyle Jai;Bikes;48;40-49;New;17.06.2013;147;1;2384;1;1;0;2384.000000000000;2384.000000000000
14403;AW00025402;Maria Hughes;Bikes;45;40-49;New;14.06.2013;147;1;1215;1;1;0;1215.000000000000;1215.000000000000
14405;AW00025404;Jos├® Lopez;Accessories;52;50 and above;New;01.06.2013;147;1;49;3;3;0;49.000000000000;49.000000000000
14405;AW00025404;Jos├® Lopez;Bikes;52;50 and above;New;01.06.2013;147;1;2384;1;1;0;2384.000000000000;2384.000000000000
14410;AW00025409;Theodore Gutierrez;Bikes;46;40-49;New;18.06.2013;147;1;2384;1;1;0;2384.000000000000;2384.000000000000
14420;AW00025419;Hunter King;Bikes;52;50 and above;New;24.06.2013;147;1;1215;1;1;0;1215.000000000000;1215.000000000000
14422;AW00025421;Marcus Lewis;Bikes;52;50 and above;New;15.07.2013;146;1;1215;1;1;0;1215.000000000000;1215.000000000000
14429;AW00025428;Victoria Jenkins;Accessories;50;50 and above;New;07.06.2013;147;1;37;2;2;0;37.000000000000;37.000000000000
14432;AW00025431;Ann Sanchez;Accessories;54;50 and above;New;03.11.2013;142;1;72;3;3;0;72.000000000000;72.000000000000
14437;AW00025436;Destiny Ross;Bikes;54;50 and above;New;23.07.2013;146;1;1215;1;1;0;1215.000000000000;1215.000000000000
14441;AW00025440;Andre Gonzalez;Accessories;55;50 and above;New;27.12.2013;141;1;33;1;1;0;33.000000000000;33.000000000000
14450;AW00025449;Marvin Dominguez;Accessories;47;40-49;New;29.10.2013;143;1;69;3;3;0;69.000000000000;69.000000000000
14456;AW00025455;Jorge Zheng;Accessories;42;40-49;New;13.11.2013;142;1;25;2;2;0;25.000000000000;25.000000000000
14457;AW00025456;Kelvin Cai;Accessories;54;50 and above;New;11.01.2014;140;1;5;1;1;0;5.000000000000;5.000000000000
14461;AW00025460;Alisha Andersen;Accessories;53;50 and above;New;15.11.2013;142;1;14;2;2;0;14.000000000000;14.000000000000
14462;AW00025461;Fernando Collins;Accessories;47;40-49;New;21.10.2013;143;1;25;1;1;0;25.000000000000;25.000000000000
14476;AW00025475;Destiny Martin;Accessories;56;50 and above;New;10.12.2013;141;1;40;2;2;0;40.000000000000;40.000000000000
14479;AW00025478;Jennifer Butler;Accessories;54;50 and above;New;29.09.2013;144;1;35;1;1;0;35.000000000000;35.000000000000
14479;AW00025478;Jennifer Butler;Bikes;54;50 and above;New;29.09.2013;144;1;1701;1;1;0;1701.000000000000;1701.000000000000
14485;AW00025484;Bailey Wright;Bikes;49;40-49;New;05.12.2013;141;1;2384;1;1;0;2384.000000000000;2384.000000000000
14493;AW00025492;Gabriella Sanchez;Accessories;50;50 and above;New;23.07.2013;146;1;64;3;3;0;64.000000000000;64.000000000000
14494;AW00025493;Hunter Evans;Bikes;55;50 and above;New;12.12.2013;141;1;1120;1;1;0;1120.000000000000;1120.000000000000
14503;AW00025502;Carmen Kim;Clothing;57;50 and above;New;15.12.2013;141;1;54;1;1;0;54.000000000000;54.000000000000
14505;AW00025504;Calvin Sutton;Accessories;41;40-49;New;10.11.2013;142;1;14;2;2;0;14.000000000000;14.000000000000
14513;AW00025512;Devin Clark;Accessories;43;40-49;New;15.03.2013;150;1;39;2;2;0;39.000000000000;39.000000000000
14524;AW00025523;Nathan Thompson;Accessories;44;40-49;New;17.08.2013;145;1;39;2;2;0;39.000000000000;39.000000000000
14533;AW00025532;Warren Nath;Clothing;58;50 and above;New;09.03.2013;150;1;9;1;1;0;9.000000000000;9.000000000000
14547;AW00025546;Brianna Jones;Bikes;66;50 and above;New;29.10.2013;143;1;1120;1;1;0;1120.000000000000;1120.000000000000
14551;AW00025550;Krista Munoz;Bikes;78;50 and above;New;10.11.2013;142;1;540;1;1;0;540.000000000000;540.000000000000
14553;AW00025552;Riley Ward;Accessories;79;50 and above;New;06.12.2013;141;1;14;2;2;0;14.000000000000;14.000000000000
14553;AW00025552;Riley Ward;Bikes;79;50 and above;New;06.12.2013;141;1;540;1;1;0;540.000000000000;540.000000000000
14558;AW00025557;Tyrone Navarro;Accessories;39;30-39;New;24.10.2013;143;1;23;2;2;0;23.000000000000;23.000000000000
14561;AW00025560;Daisy Vazquez;Accessories;42;40-49;New;18.10.2013;143;1;49;3;3;0;49.000000000000;49.000000000000
14562;AW00025561;Micah Zeng;Accessories;43;40-49;New;23.10.2013;143;1;49;3;3;0;49.000000000000;49.000000000000
14562;AW00025561;Micah Zeng;Bikes;43;40-49;Regular;23.10.2013;143;2;1239;2;2;30;619.500000000000;41.300000000000
14567;AW00025566;Kristine Navarro;Accessories;42;40-49;New;16.10.2013;143;1;14;2;2;0;14.000000000000;14.000000000000
14576;AW00025575;Elijah Campbell;Bikes;58;50 and above;New;03.12.2013;141;1;540;1;1;0;540.000000000000;540.000000000000
14578;AW00025577;Elijah Wright;Accessories;53;50 and above;New;26.12.2013;141;1;35;1;1;0;35.000000000000;35.000000000000
14585;AW00025584;Dominique Suri;Accessories;61;50 and above;New;12.12.2013;141;1;49;3;3;0;49.000000000000;49.000000000000
14587;AW00025586;Molly Subram;Clothing;61;50 and above;New;27.06.2013;147;1;9;1;1;0;9.000000000000;9.000000000000
14589;AW00025588;Jerry Pal;Accessories;60;50 and above;New;30.05.2013;148;1;9;1;1;0;9.000000000000;9.000000000000
14589;AW00025588;Jerry Pal;Bikes;60;50 and above;New;30.05.2013;148;1;1215;1;1;0;1215.000000000000;1215.000000000000
14592;AW00025591;Preston Ray;Clothing;50;50 and above;New;25.12.2013;141;1;9;1;1;0;9.000000000000;9.000000000000
14593;AW00025592;Kendra Ortega;Accessories;39;30-39;New;04.05.2013;148;1;39;2;2;0;39.000000000000;39.000000000000
14599;AW00025598;Kendra Ruiz;Accessories;49;40-49;New;04.12.2013;141;1;31;3;3;0;31.000000000000;31.000000000000
14603;AW00025602;Jermaine Sara;Bikes;51;50 and above;New;13.08.2013;145;1;1701;1;1;0;1701.000000000000;1701.000000000000
14604;AW00025603;Dawn Guo;Accessories;45;40-49;New;17.12.2013;141;1;49;3;3;0;49.000000000000;49.000000000000
14606;AW00025605;Abby Kov├ír;Accessories;68;50 and above;New;13.01.2013;152;1;60;3;3;0;60.000000000000;60.000000000000
14610;AW00025609;Jaime Ruiz;Accessories;68;50 and above;New;31.12.2012;153;1;25;2;2;0;25.000000000000;25.000000000000
14615;AW00025614;Deanna Subram;Bikes;52;50 and above;New;22.08.2013;145;1;1215;1;1;0;1215.000000000000;1215.000000000000
14627;AW00025626;Janet Diaz;Bikes;50;50 and above;New;07.02.2013;151;1;540;1;1;0;540.000000000000;540.000000000000
14633;AW00025632;Lee Moreno;Accessories;87;50 and above;New;06.03.2013;150;1;4;1;1;0;4.000000000000;4.000000000000
14636;AW00025635;Warren Zhao;Clothing;54;50 and above;New;31.08.2013;145;1;54;1;1;0;54.000000000000;54.000000000000
14638;AW00025637;Raquel Moreno;Bikes;48;40-49;New;02.08.2013;145;1;2443;1;1;0;2443.000000000000;2443.000000000000
14644;AW00025643;Sergio Arun;Accessories;44;40-49;New;29.05.2013;148;1;40;2;2;0;40.000000000000;40.000000000000
14651;AW00025650;Jillian Srini;Accessories;51;50 and above;New;23.09.2013;144;1;60;3;3;0;60.000000000000;60.000000000000
14652;AW00025651;Alvin Yuan;Bikes;57;50 and above;New;20.09.2013;144;1;1701;1;1;0;1701.000000000000;1701.000000000000
14662;AW00025661;Manuel Sai;Bikes;57;50 and above;New;10.11.2013;142;1;1701;1;1;0;1701.000000000000;1701.000000000000
14676;AW00025675;Joe Blanco;Clothing;44;40-49;New;15.02.2013;151;1;9;1;1;0;9.000000000000;9.000000000000
14677;AW00025676;Mackenzie Scott;Accessories;43;40-49;New;13.05.2013;148;1;4;1;1;0;4.000000000000;4.000000000000
14684;AW00025683;Ebony Ruiz;Bikes;49;40-49;New;15.11.2013;142;1;1215;1;1;0;1215.000000000000;1215.000000000000
14698;AW00025697;Miguel Harris;Accessories;64;50 and above;New;04.02.2013;151;1;69;3;3;0;69.000000000000;69.000000000000
14703;AW00025702;Evelyn Lopez;Accessories;78;50 and above;New;29.03.2013;150;1;35;1;1;0;35.000000000000;35.000000000000
14703;AW00025702;Evelyn Lopez;Bikes;78;50 and above;New;29.03.2013;150;1;2384;1;1;0;2384.000000000000;2384.000000000000
14712;AW00025711;Mario Luo;Accessories;40;40-49;New;27.11.2013;142;1;35;1;1;0;35.000000000000;35.000000000000
14713;AW00025712;Brent He;Accessories;40;40-49;New;28.11.2013;142;1;14;2;2;0;14.000000000000;14.000000000000
14719;AW00025718;Terrance Martinez;Accessories;42;40-49;New;11.11.2013;142;1;35;1;1;0;35.000000000000;35.000000000000
14721;AW00025720;Ronald Garcia;Accessories;77;50 and above;New;01.04.2013;149;1;49;3;3;0;49.000000000000;49.000000000000
14728;AW00025727;Cheryl Torres;Bikes;58;50 and above;New;20.03.2013;150;1;540;1;1;0;540.000000000000;540.000000000000
14736;AW00025735;Suzanne Wu;Bikes;59;50 and above;New;02.06.2013;147;1;2384;1;1;0;2384.000000000000;2384.000000000000
14740;AW00025739;Cory Rodriguez;Bikes;62;50 and above;New;19.03.2013;150;1;540;1;1;0;540.000000000000;540.000000000000
14743;AW00025742;Tamara He;Clothing;51;50 and above;New;29.07.2013;146;1;9;1;1;0;9.000000000000;9.000000000000
14744;AW00025743;Alvin Liu;Accessories;44;40-49;New;12.02.2013;151;1;35;1;1;0;35.000000000000;35.000000000000
14756;AW00025755;Jeffery Huang;Accessories;46;40-49;New;29.08.2013;145;1;6;2;2;0;6.000000000000;6.000000000000
14758;AW00025757;Jeffery Wu;Clothing;51;50 and above;New;06.04.2013;149;1;64;1;1;0;64.000000000000;64.000000000000
14762;AW00025761;Shish Shridhar;Accessories;52;50 and above;New;02.04.2013;149;1;14;2;2;0;14.000000000000;14.000000000000
14764;AW00025763;Hannah Johnson;Accessories;51;50 and above;New;19.01.2014;140;1;39;3;3;0;39.000000000000;39.000000000000
14768;AW00025767;Bailey Hill;Accessories;46;40-49;New;18.06.2013;147;1;69;3;3;0;69.000000000000;69.000000000000
14772;AW00025771;Gabriella Rivera;Accessories;64;50 and above;New;13.10.2013;143;1;25;2;2;0;25.000000000000;25.000000000000
14795;AW00025794;Kristin Tang;Accessories;62;50 and above;New;03.11.2013;142;1;23;2;2;0;23.000000000000;23.000000000000
14799;AW00025798;Christian Coleman;Bikes;69;50 and above;New;12.10.2013;143;1;2443;1;1;0;2443.000000000000;2443.000000000000
14803;AW00025802;Clayton He;Accessories;65;50 and above;New;26.01.2014;140;1;60;3;3;0;60.000000000000;60.000000000000
